Word,Log Rank,Log Frequency
them having,4.052578525044658,0.3010299956639812
them missing,4.052617000746292,0.3010299956639812
them said,4.052655473039526,0.3010299956639812
them she,4.052693941924968,0.3010299956639812
them so,4.0527324074032185,0.3010299956639812
them that,4.052770869474882,0.3010299956639812
them there,4.052809328140562,0.3010299956639812
them was,4.0528477834008605,0.3010299956639812
them you,4.0528862352563815,0.3010299956639812
themselves to,4.052924683707729,0.3010299956639812
then at,4.052963128755503,0.3010299956639812
then killed,4.053001570400308,0.3010299956639812
then left,4.053040008642746,0.3010299956639812
then made,4.05307844348342,0.3010299956639812
then murdered,4.05311687492293,0.3010299956639812
then noel,4.05315530296188,0.3010299956639812
then raped,4.05319372760087,0.3010299956639812
then stayed,4.053232148840502,0.3010299956639812
then that,4.053270566681379,0.3010299956639812
then to,4.0533089811241,0.3010299956639812
then was,4.053347392169267,0.3010299956639812
then went,4.053385799817482,0.3010299956639812
there a,4.053424204069344,0.3010299956639812
there as,4.053462604925455,0.3010299956639812
there but,4.053501002386415,0.3010299956639812
there had,4.053539396452824,0.3010299956639812
there just,4.053577787125283,0.3010299956639812
there seems,4.05361617440439,0.3010299956639812
there the,4.053654558290748,0.3010299956639812
there they,4.053692938784954,0.3010299956639812
there to,4.053731315887608,0.3010299956639812
there wasn,4.053769689599309,0.3010299956639812
there with,4.053808059920658,0.3010299956639812
these boys,4.053846426852252,0.3010299956639812
these makeovers,4.053884790394692,0.3010299956639812
these matters,4.053923150548575,0.3010299956639812
these premises,4.0539615073145,0.3010299956639812
these two,4.053999860693065,0.3010299956639812
these years,4.05403821068487,0.3010299956639812
they dragged,4.05407655729051,0.3010299956639812
they got,4.054114900510585,0.3010299956639812
they heard,4.054153240345694,0.3010299956639812
they include,4.054191576796431,0.3010299956639812
they included,4.054229909863397,0.3010299956639812
they just,4.054268239547188,0.3010299956639812
they left,4.0543065658484,0.3010299956639812
they lived,4.0543448887676306,0.3010299956639812
they love,4.054383208305477,0.3010299956639812
they must,4.054421524462536,0.3010299956639812
they noticed,4.054459837239404,0.3010299956639812
they planned,4.054498146636677,0.3010299956639812
they play,4.054536452654951,0.3010299956639812
they say,4.054574755294823,0.3010299956639812
they set,4.054613054556888,0.3010299956639812
they shared,4.054651350441741,0.3010299956639812
they should,4.05468964294998,0.3010299956639812
they took,4.054727932082198,0.3010299956639812
they tried,4.054766217838991,0.3010299956639812
they used,4.054804500220955,0.3010299956639812
they weren,4.054842779228683,0.3010299956639812
thing for,4.054881054862772,0.3010299956639812
thing keeping,4.054919327123815,0.3010299956639812
things happen,4.0549575960124065,0.3010299956639812
things i,4.054995861529141,0.3010299956639812
think i,4.055034123674614,0.3010299956639812
think they,4.055072382449418,0.3010299956639812
this and,4.055110637854146,0.3010299956639812
this basis,4.055148889889394,0.3010299956639812
this century,4.055187138555754,0.3010299956639812
this for,4.05522538385382,0.3010299956639812
this he,4.055263625784184,0.3010299956639812
this makes,4.055301864347441,0.3010299956639812
this month,4.055340099544181,0.3010299956639812
this much,4.0553783313750005,0.3010299956639812
this occasion,4.055416559840489,0.3010299956639812
this ordeal,4.05545478494124,0.3010299956639812
this ruling,4.055493006677845,0.3010299956639812
this stage,4.055531225050898,0.3010299956639812
this summer,4.05556944006099,0.3010299956639812
this way,4.055607651708711,0.3010299956639812
this whole,4.055645859994655,0.3010299956639812
this will,4.055684064919413,0.3010299956639812
thomas crowther,4.055722266483576,0.3010299956639812
thomas the,4.055760464687735,0.3010299956639812
thompson told,4.05579865953248,0.3010299956639812
thornton chief,4.055836851018404,0.3010299956639812
those patients,4.055875039146097,0.3010299956639812
though he,4.055913223916149,0.3010299956639812
thought he,4.05595140532915,0.3010299956639812
thought that,4.055989583385691,0.3010299956639812
thousand fans,4.056027758086362,0.3010299956639812
threatening to,4.056065929431753,0.3010299956639812
threats and,4.056104097422453,0.3010299956639812
three boys,4.056142262059052,0.3010299956639812
three city,4.05618042334214,0.3010299956639812
three concerts,4.056218581272306,0.3010299956639812
three episodes,4.056256735850139,0.3010299956639812
three long,4.056294887076228,0.3010299956639812
three quarters,4.0563330349511615,0.3010299956639812
three separate,4.056371179475529,0.3010299956639812
three victims,4.056409320649918,0.3010299956639812
three women,4.056447458474917,0.3010299956639812
thrill me,4.056485592951115,0.3010299956639812
thrilled to,4.0565237240791,0.3010299956639812
throughout her,4.05656185185946,0.3010299956639812
throughout the,4.056599976292781,0.3010299956639812
throwing up,4.056638097379652,0.3010299956639812
thrown in,4.056676215120661,0.3010299956639812
thrown into,4.056714329516394,0.3010299956639812
thursday at,4.056752440567439,0.3010299956639812
tickets in,4.056790548274383,0.3010299956639812
tickets on,4.056828652637812,0.3010299956639812
tickets this,4.056866753658313,0.3010299956639812
tickets went,4.056904851336473,0.3010299956639812
tickets were,4.056942945672877,0.3010299956639812
tied the,4.056981036668113,0.3010299956639812
tied them,4.057019124322766,0.3010299956639812
tiger aspect,4.057057208637422,0.3010299956639812
time a,4.0570952896126675,0.3010299956639812
time as,4.057133367249087,0.3010299956639812
time but,4.057171441547266,0.3010299956639812
time she,4.05720951250779,0.3010299956639812
time since,4.057247580131245,0.3010299956639812
time they,4.057285644418215,0.3010299956639812
time was,4.057323705369284,0.3010299956639812
time we,4.057361762985039,0.3010299956639812
times for,4.057399817266062,0.3010299956639812
times with,4.057437868212939,0.3010299956639812
titanic as,4.057475915826254,0.3010299956639812
to accept,4.057513960106591,0.3010299956639812
to access,4.057552001054533,0.3010299956639812
to add,4.057590038670664,0.3010299956639812
to airlines,4.057628072955568,0.3010299956639812
to america,4.057666103909829,0.3010299956639812
to another,4.05770413153403,0.3010299956639812
to any,4.057742155828753,0.3010299956639812
to anyone,4.057780176794582,0.3010299956639812
to appeal,4.057818194432099,0.3010299956639812
to back,4.057856208741888,0.3010299956639812
to basics,4.05789421972453,0.3010299956639812
to bits,4.057932227380609,0.3010299956639812
to bizarre,4.057970231710706,0.3010299956639812
to boost,4.058008232715403,0.3010299956639812
to both,4.058046230395282,0.3010299956639812
to break,4.058084224750925,0.3010299956639812
to broadcast,4.058122215782914,0.3010299956639812
to buy,4.05816020349183,0.3010299956639812
to cast,4.058198187878253,0.3010299956639812
to catherine,4.058236168942767,0.3010299956639812
to chat,4.058274146685951,0.3010299956639812
to check,4.058312121108386,0.3010299956639812
to collect,4.058350092210653,0.3010299956639812
to commit,4.058388059993333,0.3010299956639812
to compete,4.058426024457005,0.3010299956639812
to copy,4.058463985602251,0.3010299956639812
to court,4.05850194342965,0.3010299956639812
to cut,4.058539897939781,0.3010299956639812
to determine,4.058577849133225,0.3010299956639812
to discourage,4.058615797010562,0.3010299956639812
to eastenders,4.05865374157237,0.3010299956639812
to endure,4.05869168281923,0.3010299956639812
to england,4.05872962075172,0.3010299956639812
to ensure,4.0587675553704194,0.3010299956639812
to enter,4.058805486675907,0.3010299956639812
to extend,4.058843414668761,0.3010299956639812
to fall,4.058881339349561,0.3010299956639812
to fame,4.058919260718885,0.3010299956639812
to feel,4.058957178777311,0.3010299956639812
to flourish,4.058995093525416,0.3010299956639812
to follow,4.05903300496378,0.3010299956639812
to for,4.05907091309298,0.3010299956639812
to four,4.059108817913594,0.3010299956639812
to france,4.059146719426198,0.3010299956639812
to health,4.059184617631371,0.3010299956639812
to hit,4.05922251252969,0.3010299956639812
to hollywood,4.059260404121731,0.3010299956639812
to if,4.059298292408071,0.3010299956639812
to imagine,4.059336177389288,0.3010299956639812
to implement,4.0593740590659575,0.3010299956639812
to india,4.059411937438656,0.3010299956639812
to interview,4.059449812507961,0.3010299956639812
to introduce,4.059487684274447,0.3010299956639812
to jagger,4.05952555273869,0.3010299956639812
to know,4.059563417901268,0.3010299956639812
to learn,4.059601279762754,0.3010299956639812
to liberalise,4.059639138323725,0.3010299956639812
to light,4.059676993584756,0.3010299956639812
to liverpool,4.059714845546422,0.3010299956639812
to london,4.0597526942092985,0.3010299956639812
to lower,4.059790539573961,0.3010299956639812
to mark,4.059828381640982,0.3010299956639812
to mind,4.05986622041094,0.3010299956639812
to name,4.059904055884405,0.3010299956639812
to new,4.059941888061955,0.3010299956639812
to offer,4.059979716944162,0.3010299956639812
to organise,4.0600175425316,0.3010299956639812
to overcome,4.060055364824845,0.3010299956639812
to overtake,4.060093183824469,0.3010299956639812
to pass,4.060130999531045,0.3010299956639812
to patients,4.060168811945148,0.3010299956639812
to people,4.06020662106735,0.3010299956639812
to per,4.060244426898225,0.3010299956639812
to pick,4.060282229438346,0.3010299956639812
to pilot,4.0603200286882855,0.3010299956639812
to present,4.060357824648616,0.3010299956639812
to question,4.06039561731991,0.3010299956639812
to quiz,4.0604334067027406,0.3010299956639812
to remove,4.060471192797679,0.3010299956639812
to renew,4.060508975605297,0.3010299956639812
to renovate,4.060546755126169,0.3010299956639812
to resist,4.060584531360865,0.3010299956639812
to rest,4.060622304309956,0.3010299956639812
to result,4.060660073974015,0.3010299956639812
to rule,4.060697840353612,0.3010299956639812
to screen,4.060735603449318,0.3010299956639812
to second,4.060773363261706,0.3010299956639812
to secure,4.060811119791346,0.3010299956639812
to seize,4.0608488730388075,0.3010299956639812
to shout,4.060886623004662,0.3010299956639812
to sing,4.060924369689481,0.3010299956639812
to sod,4.060962113093833,0.3010299956639812
to some,4.060999853218289,0.3010299956639812
to speak,4.061037590063418,0.3010299956639812
to split,4.061075323629792,0.3010299956639812
to squeeze,4.061113053917979,0.3010299956639812
to step,4.061150780928549,0.3010299956639812
to strangle,4.061188504662071,0.3010299956639812
to support,4.061226225119115,0.3010299956639812
to television,4.06126394230025,0.3010299956639812
to thank,4.061301656206044,0.3010299956639812
to then,4.061339366837068,0.3010299956639812
to three,4.061377074193888,0.3010299956639812
to time,4.061414778277073,0.3010299956639812
to track,4.061452479087193,0.3010299956639812
to transfer,4.061490176624815,0.3010299956639812
to try,4.061527870890508,0.3010299956639812
to tyringham,4.061565561884839,0.3010299956639812
to use,4.061603249608376,0.3010299956639812
to wear,4.0616409340616855,0.3010299956639812
to wet,4.061678615245337,0.3010299956639812
to wpc,4.061716293159897,0.3010299956639812
to you,4.061753967805933,0.3010299956639812
toasted the,4.061791639184011,0.3010299956639812
toddler in,4.061829307294699,0.3010299956639812
together the,4.061866972138563,0.3010299956639812
together with,4.06190463371617,0.3010299956639812
toilet and,4.061942292028086,0.3010299956639812
told a,4.061979947074878,0.3010299956639812
told brushett,4.062017598857112,0.3010299956639812
told cotterell,4.062055247375354,0.3010299956639812
told his,4.062092892630169,0.3010299956639812
told miss,4.062130534622123,0.3010299956639812
told neighbours,4.0621681733517825,0.3010299956639812
told parkinson,4.062205808819713,0.3010299956639812
told they,4.062243441026478,0.3010299956639812
told us,4.062281069972644,0.3010299956639812
tommy hilfiger,4.062318695658775,0.3010299956639812
tomorrow that,4.062356318085437,0.3010299956639812
tones remember,4.062393937253195,0.3010299956639812
tongued lucy,4.062431553162612,0.3010299956639812
tonight on,4.062469165814253,0.3010299956639812
too distraught,4.062506775208683,0.3010299956639812
too small,4.062544381346465,0.3010299956639812
too upset,4.062581984228163,0.3010299956639812
too was,4.0626195838543415,0.3010299956639812
too young,4.062657180225564,0.3010299956639812
took more,4.062694773342393,0.3010299956639812
took over,4.062732363205394,0.3010299956639812
top the,4.062769949815128,0.3010299956639812
topless in,4.062807533172159,0.3010299956639812
tortured mr,4.06284511327705,0.3010299956639812
tourists charged,4.0628826901303645,0.3010299956639812
towards him,4.062920263732663,0.3010299956639812
towards the,4.06295783408451,0.3010299956639812
traces of,4.062995401186467,0.3010299956639812
tracy kent,4.063032965039096,0.3010299956639812
tracy who,4.06307052564296,0.3010299956639812
trade commission,4.06310808299862,0.3010299956639812
train from,4.063145637106638,0.3010299956639812
train incident,4.063183187967576,0.3010299956639812
transferred to,4.063220735581995,0.3010299956639812
transport in,4.063258279950456,0.3010299956639812
travel agency,4.06329582107352,0.3010299956639812
travellers from,4.063333358951749,0.3010299956639812
travelling at,4.063370893585704,0.3010299956639812
travis who,4.063408424975945,0.3010299956639812
treated a,4.063445953123033,0.3010299956639812
trevor davies,4.063483478027528,0.3010299956639812
trial but,4.063520999689991,0.3010299956639812
trial in,4.063558518110981,0.3010299956639812
trial of,4.063596033291059,0.3010299956639812
tricks campaign,4.063633545230784,0.3010299956639812
tried in,4.063671053930718,0.3010299956639812
triggered by,4.063708559391418,0.3010299956639812
triggered the,4.063746061613443,0.3010299956639812
trio of,4.063783560597355,0.3010299956639812
trip to,4.063821056343712,0.3010299956639812
trip with,4.063858548853072,0.3010299956639812
trouble he,4.0638960381259945,0.3010299956639812
trouser leg,4.063933524163039,0.3010299956639812
trousers had,4.0639710069647625,0.3010299956639812
true the,4.0640084865317245,0.3010299956639812
truly reflective,4.0640459628644825,0.3010299956639812
trust which,4.064083435963596,0.3010299956639812
trustworthy and,4.064120905829622,0.3010299956639812
truth would,4.064158372463118,0.3010299956639812
tucker had,4.064195835864643,0.3010299956639812
tudy in,4.064233296034753,0.3010299956639812
tuesday and,4.064270752974006,0.3010299956639812
tuned into,4.06430820668296,0.3010299956639812
turbulent love,4.064345657162171,0.3010299956639812
turned around,4.0643831044121965,0.3010299956639812
turned his,4.064420548433594,0.3010299956639812
turned into,4.064457989226918,0.3010299956639812
turned out,4.064495426792728,0.3010299956639812
turner ruled,4.064532861131578,0.3010299956639812
tv and,4.064570292244026,0.3010299956639812
tv bosses,4.064607720130627,0.3010299956639812
tv comeback,4.064645144791936,0.3010299956639812
tv companies,4.0646825662285115,0.3010299956639812
tv in,4.064719984440908,0.3010299956639812
tv is,4.06475739942968,0.3010299956639812
tv said,4.064794811195383,0.3010299956639812
tv series,4.064832219738574,0.3010299956639812
tv the,4.064869625059806,0.3010299956639812
twenty flight,4.064907027159636,0.3010299956639812
two american,4.064944426038617,0.3010299956639812
two burglaries,4.064981821697305,0.3010299956639812
two calls,4.065019214136254,0.3010299956639812
two chisels,4.065056603356019,0.3010299956639812
two civilian,4.065093989357153,0.3010299956639812
two complaints,4.06513137214021,0.3010299956639812
two day,4.0651687517057455,0.3010299956639812
two dramas,4.065206128054312,0.3010299956639812
two hour,4.065243501186464,0.3010299956639812
two knives,4.065280871102755,0.3010299956639812
two lynda,4.065318237803737,0.3010299956639812
two people,4.065355601289965,0.3010299956639812
two repeated,4.065392961561992,0.3010299956639812
two young,4.065430318620369,0.3010299956639812
tyne crown,4.065467672465651,0.3010299956639812
tyson fight,4.06550502309839,0.3010299956639812
uk air,4.065542370519139,0.3010299956639812
uk market,4.0655797147284485,0.3010299956639812
uncle of,4.0656170557268725,0.3010299956639812
unconditional bail,4.065654393514962,0.3010299956639812
under pressure,4.065691728093271,0.3010299956639812
under threat,4.065729059462349,0.3010299956639812
understand the,4.065766387622749,0.3010299956639812
understanding of,4.065803712575022,0.3010299956639812
understanding you,4.065841034319719,0.3010299956639812
uniform between,4.065878352857392,0.3010299956639812
united star,4.065915668188592,0.3010299956639812
unlawful and,4.065952980313869,0.3010299956639812
unlawful it,4.065990289233776,0.3010299956639812
unlawfully in,4.066027594948862,0.3010299956639812
unprovoked attack,4.066064897459677,0.3010299956639812
until he,4.066102196766773,0.3010299956639812
until his,4.0661394928706995,0.3010299956639812
until i,4.066176785772006,0.3010299956639812
until march,4.066214075471244,0.3010299956639812
until now,4.066251361968962,0.3010299956639812
until yesterday,4.06628864526571,0.3010299956639812
untold good,4.066325925362038,0.3010299956639812
unusual name,4.066363202258494,0.3010299956639812
unveiling a,4.066400475955629,0.3010299956639812
unveiling of,4.0664377464539925,0.3010299956639812
up are,4.066475013754132,0.3010299956639812
up as,4.066512277856596,0.3010299956639812
up at,4.066549538761934,0.3010299956639812
up before,4.066586796470695,0.3010299956639812
up but,4.066624050983426,0.3010299956639812
up his,4.066661302300677,0.3010299956639812
up miss,4.066698550422995,0.3010299956639812
up mr,4.066735795350929,0.3010299956639812
up of,4.066773037085025,0.3010299956639812
up she,4.0668102756258335,0.3010299956639812
up without,4.0668475109739,0.3010299956639812
up work,4.066884743129771,0.3010299956639812
upheld guidance,4.066921972093997,0.3010299956639812
upon tyne,4.0669591978671225,0.3010299956639812
upper lip,4.066996420449695,0.3010299956639812
upset at,4.067033639842262,0.3010299956639812
upstairs but,4.06707085604537,0.3010299956639812
upwell for,4.067108069059565,0.3010299956639812
urged him,4.067145278885395,0.3010299956639812
urgent clarification,4.067182485523405,0.3010299956639812
us citizens,4.067219688974141,0.3010299956639812
us i,4.06725688923815,0.3010299956639812
us it,4.067294086315977,0.3010299956639812
us more,4.067331280208168,0.3010299956639812
us so,4.067368470915269,0.3010299956639812
use the,4.067405658437824,0.3010299956639812
used as,4.067442842776381,0.3010299956639812
used had,4.067480023931482,0.3010299956639812
used your,4.067517201903676,0.3010299956639812
using advanced,4.067554376693503,0.3010299956639812
using the,4.067591548301512,0.3010299956639812
valley police,4.067628716728246,0.3010299956639812
ve come,4.067665881974249,0.3010299956639812
ve gotta,4.067703044040066,0.3010299956639812
ve pulled,4.06774020292624,0.3010299956639812
venue it,4.067777358633317,0.3010299956639812
verdict after,4.06781451116184,0.3010299956639812
verdict mr,4.0678516605123525,0.3010299956639812
verdict the,4.067888806685398,0.3010299956639812
versions of,4.067925949681522,0.3010299956639812
very cold,4.067963089501265,0.3010299956639812
very funny,4.0680002261451715,0.3010299956639812
very good,4.068037359613785,0.3010299956639812
very hard,4.068074489907648,0.3010299956639812
very mature,4.068111617027303,0.3010299956639812
very severely,4.068148740973294,0.3010299956639812
very shortsighted,4.068185861746161,0.3010299956639812
very stressful,4.06822297934645,0.3010299956639812
vessel homicide,4.0682600937746995,0.3010299956639812
vh l,4.068297205031453,0.3010299956639812
via the,4.068334313117254,0.3010299956639812
viagra she,4.068371418032643,0.3010299956639812
vicar of,4.068408519778162,0.3010299956639812
victim s,4.068445618354351,0.3010299956639812
victims had,4.068482713761754,0.3010299956639812
victims in,4.068519806000912,0.3010299956639812
victims were,4.068556895072363,0.3010299956639812
vincent s,4.068593980976651,0.3010299956639812
vindication of,4.068631063714316,0.3010299956639812
vinnie jones,4.068668143285899,0.3010299956639812
visit a,4.0687052196919415,0.3010299956639812
visited them,4.068742292932981,0.3010299956639812
volatile behaviour,4.068779363009561,0.3010299956639812
volunteer worker,4.06881642992222,0.3010299956639812
vote on,4.068853493671498,0.3010299956639812
voted for,4.068890554257935,0.3010299956639812
waist down,4.068927611682072,0.3010299956639812
wait to,4.0689646659444465,0.3010299956639812
waited for,4.0690017170456,0.3010299956639812
waiting for,4.069038764986071,0.3010299956639812
wakefield west,4.069075809766398,0.3010299956639812
wales in,4.069112851387121,0.3010299956639812
walker and,4.069149889848778,0.3010299956639812
walker to,4.06918692515191,0.3010299956639812
walking out,4.069223957297052,0.3010299956639812
want them,4.069260986284746,0.3010299956639812
wanted album,4.069298012115529,0.3010299956639812
wanted it,4.0693350347899395,0.3010299956639812
wanting to,4.069372054308515,0.3010299956639812
war drama,4.069409070671793,0.3010299956639812
war the,4.069446083880313,0.3010299956639812
ward when,4.069483093934611,0.3010299956639812
warm up,4.069520100835226,0.3010299956639812
warning letters,4.069557104582695,0.3010299956639812
wars episode,4.069594105177555,0.3010299956639812
wars films,4.069631102620343,0.3010299956639812
wars the,4.069668096911595,0.3010299956639812
was able,4.069705088051851,0.3010299956639812
was about,4.069742076041645,0.3010299956639812
was against,4.0697790608815145,0.3010299956639812
was asked,4.069816042571995,0.3010299956639812
was assaulted,4.069853021113625,0.3010299956639812
was aware,4.069889996506938,0.3010299956639812
was banned,4.069926968752473,0.3010299956639812
was beginning,4.069963937850763,0.3010299956639812
was brought,4.070000903802345,0.3010299956639812
was caged,4.0700378666077555,0.3010299956639812
was called,4.070074826267528,0.3010299956639812
was cancelled,4.0701117827822,0.3010299956639812
was canepe,4.070148736152306,0.3010299956639812
was caught,4.07018568637838,0.3010299956639812
was chairman,4.070222633460959,0.3010299956639812
was chased,4.0702595774005745,0.3010299956639812
was clear,4.070296518197765,0.3010299956639812
was coming,4.070333455853063,0.3010299956639812
was commissioned,4.070370390367003,0.3010299956639812
was committed,4.070407321740119,0.3010299956639812
was corrupting,4.0704442499729465,0.3010299956639812
was days,4.070481175066019,0.3010299956639812
was devastated,4.070518097019869,0.3010299956639812
was different,4.070555015835032,0.3010299956639812
was disappointed,4.07059193151204,0.3010299956639812
was disembowelled,4.070628844051428,0.3010299956639812
was disgraceful,4.070665753453728,0.3010299956639812
was dishonourable,4.0707026597194735,0.3010299956639812
was dragged,4.070739562849198,0.3010299956639812
was dropped,4.070776462843435,0.3010299956639812
was drunk,4.070813359702716,0.3010299956639812
was edmonds,4.070850253427573,0.3010299956639812
was engaged,4.070887144018541,0.3010299956639812
was entitled,4.07092403147615,0.3010299956639812
was even,4.070960915800934,0.3010299956639812
was evident,4.0709977969934235,0.3010299956639812
was facing,4.071034675054151,0.3010299956639812
was fine,4.07107154998365,0.3010299956639812
was fired,4.07110842178245,0.3010299956639812
was forced,4.071145290451083,0.3010299956639812
was formed,4.071182155990081,0.3010299956639812
was freed,4.071219018399974,0.3010299956639812
was friendly,4.0712558776812955,0.3010299956639812
was happening,4.071292733834574,0.3010299956639812
was having,4.071329586860343,0.3010299956639812
was heartbroken,4.0713664367591305,0.3010299956639812
was her,4.071403283531469,0.3010299956639812
was here,4.071440127177888,0.3010299956639812
was hit,4.071476967698918,0.3010299956639812
was illegal,4.071513805095089,0.3010299956639812
was injured,4.071550639366932,0.3010299956639812
was it,4.071587470514976,0.3010299956639812
was kept,4.071624298539752,0.3010299956639812
was liam,4.071661123441788,0.3010299956639812
was limp,4.071697945221614,0.3010299956639812
was linked,4.0717347638797605,0.3010299956639812
was more,4.0717715794167555,0.3010299956639812
was named,4.0718083918331285,0.3010299956639812
was nothing,4.071845201129409,0.3010299956639812
was originally,4.071882007306125,0.3010299956639812
was passed,4.071918810363806,0.3010299956639812
was phoning,4.071955610302981,0.3010299956639812
was planning,4.071992407124176,0.3010299956639812
was pointed,4.072029200827922,0.3010299956639812
was polluting,4.072065991414746,0.3010299956639812
was pregnant,4.072102778885176,0.3010299956639812
was present,4.07213956323974,0.3010299956639812
was recently,4.072176344478966,0.3010299956639812
was reduced,4.072213122603382,0.3010299956639812
was relieved,4.072249897613514,0.3010299956639812
was removed,4.072286669509892,0.3010299956639812
was reported,4.072323438293041,0.3010299956639812
was scared,4.0723602039634885,0.3010299956639812
was sealed,4.072396966521762,0.3010299956639812
was soon,4.072433725968388,0.3010299956639812
was stabbed,4.072470482303893,0.3010299956639812
was suffering,4.072507235528804,0.3010299956639812
was tied,4.072543985643648,0.3010299956639812
was unable,4.07258073264895,0.3010299956639812
was upset,4.072617476545236,0.3010299956639812
was watching,4.072654217333034,0.3010299956639812
was what,4.0726909550128685,0.3010299956639812
was whether,4.072727689585266,0.3010299956639812
was wrong,4.07276442105075,0.3010299956639812
was young,4.072801149409849,0.3010299956639812
watched as,4.072837874663087,0.3010299956639812
watched dirty,4.072874596810989,0.3010299956639812
watching it,4.07291131585408,0.3010299956639812
waved a,4.072948031792886,0.3010299956639812
waving a,4.072984744627931,0.3010299956639812
way from,4.073021454359739,0.3010299956639812
way i,4.073058160988836,0.3010299956639812
way into,4.073094864515746,0.3010299956639812
way or,4.073131564940993,0.3010299956639812
way out,4.073168262265102,0.3010299956639812
way through,4.0732049564885955,0.3010299956639812
we asked,4.073241647611998,0.3010299956639812
we cannot,4.073278335635835,0.3010299956639812
we decided,4.073315020560628,0.3010299956639812
we got,4.073351702386901,0.3010299956639812
we just,4.073388381115178,0.3010299956639812
we never,4.0734250567459815,0.3010299956639812
we say,4.073461729279835,0.3010299956639812
we should,4.073498398717262,0.3010299956639812
we started,4.073535065058784,0.3010299956639812
we still,4.073571728304925,0.3010299956639812
we want,4.073608388456207,0.3010299956639812
we would,4.073645045513152,0.3010299956639812
wealth on,4.073681699476284,0.3010299956639812
wealthy texan,4.073718350346122,0.3010299956639812
weapon has,4.073754998123192,0.3010299956639812
weapon in,4.073791642808014,0.3010299956639812
weapon when,4.073828284401109,0.3010299956639812
wearing her,4.073864922903,0.3010299956639812
webster helen,4.073901558314207,0.3010299956639812
wedding to,4.0739381906352525,0.3010299956639812
week but,4.073974819866659,0.3010299956639812
week last,4.074011446008945,0.3010299956639812
week old,4.074048069062633,0.3010299956639812
week or,4.074084689028243,0.3010299956639812
week she,4.0741213059062975,0.3010299956639812
week the,4.074157919697316,0.3010299956639812
weekend and,4.074194530401819,0.3010299956639812
weekend in,4.074231138020326,0.3010299956639812
weeks ago,4.074267742553358,0.3010299956639812
weeks before,4.074304344001435,0.3010299956639812
weeks it,4.074340942365077,0.3010299956639812
weeks time,4.074377537644804,0.3010299956639812
weight calling,4.074414129841136,0.3010299956639812
welcome and,4.0744507189545915,0.3010299956639812
welcomed by,4.0744873049856905,0.3010299956639812
well be,4.0745238879349515,0.3010299956639812
well behaved,4.074560467802895,0.3010299956639812
well established,4.07459704459004,0.3010299956639812
well his,4.074633618296904,0.3010299956639812
well she,4.074670188924007,0.3010299956639812
welsh office,4.074706756471867,0.3010299956639812
wembley gig,4.0747433209410024,0.3010299956639812
wendover bucks,4.074779882331932,0.3010299956639812
went back,4.074816440645175,0.3010299956639812
went home,4.074852995881248,0.3010299956639812
went up,4.074889548040669,0.3010299956639812
wept after,4.074926097123956,0.3010299956639812
were able,4.074962643131626,0.3010299956639812
were about,4.074999186064199,0.3010299956639812
were any,4.0750357259221905,0.3010299956639812
were asked,4.075072262706119,0.3010299956639812
were at,4.0751087964165,0.3010299956639812
were being,4.0751453270538525,0.3010299956639812
were both,4.075181854618692,0.3010299956639812
were committed,4.0752183791115355,0.3010299956639812
were discovered,4.0752549005329,0.3010299956639812
were distraught,4.075291418883302,0.3010299956639812
were drinking,4.0753279341632584,0.3010299956639812
were extremely,4.075364446373285,0.3010299956639812
were going,4.0754009555138975,0.3010299956639812
were his,4.075437461585613,0.3010299956639812
were hoping,4.075473964588946,0.3010299956639812
were jailed,4.075510464524414,0.3010299956639812
were joined,4.075546961392531,0.3010299956639812
were last,4.075583455193813,0.3010299956639812
were lying,4.075619945928776,0.3010299956639812
were made,4.075656433597934,0.3010299956639812
were met,4.075692918201804,0.3010299956639812
were now,4.075729399740899,0.3010299956639812
were only,4.075765878215734,0.3010299956639812
were racially,4.075802353626826,0.3010299956639812
were recording,4.075838825974687,0.3010299956639812
were reported,4.0758752952598325,0.3010299956639812
were returning,4.075911761482778,0.3010299956639812
were sent,4.075948224644035,0.3010299956639812
were sentenced,4.07598468474412,0.3010299956639812
were stabbed,4.076021141783546,0.3010299956639812
were taken,4.076057595762826,0.3010299956639812
were visited,4.076094046682475,0.3010299956639812
west yorks,4.076130494543006,0.3010299956639812
wet the,4.076166939344932,0.3010299956639812
what happens,4.076203381088768,0.3010299956639812
what held,4.076239819775025,0.3010299956639812
what it,4.076276255404218,0.3010299956639812
what made,4.076312687976857,0.3010299956639812
what s,4.076349117493459,0.3010299956639812
what went,4.076385543954533,0.3010299956639812
when an,4.076421967360593,0.3010299956639812
when ba,4.076458387712152,0.3010299956639812
when cameron,4.0764948050097205,0.3010299956639812
when hobbs,4.076531219253812,0.3010299956639812
when martin,4.076567630444938,0.3010299956639812
when mrs,4.076604038583611,0.3010299956639812
when someone,4.076640443670342,0.3010299956639812
when terry,4.076676845705642,0.3010299956639812
when there,4.076713244690025,0.3010299956639812
when we,4.0767496406240005,0.3010299956639812
where his,4.076786033508079,0.3010299956639812
where mr,4.076822423342773,0.3010299956639812
where their,4.076858810128593,0.3010299956639812
whereby people,4.076895193866051,0.3010299956639812
whether nursing,4.076931574555656,0.3010299956639812
which backed,4.0769679521979185,0.3010299956639812
which both,4.07700432679335,0.3010299956639812
which brought,4.077040698342461,0.3010299956639812
which can,4.077077066845761,0.3010299956639812
which claimed,4.0771134323037606,0.3010299956639812
