Word,Log Rank,Log Frequency
wept,3.018284308426531,1.0791812460476249
wicked,3.0187004986662433,1.0791812460476249
wrote,3.019116290447073,1.0791812460476249
abrahamson,3.0195316845312554,1.0413926851582251
abramson,3.0199466816788423,1.0413926851582251
advice,3.0203612826477078,1.0413926851582251
anita,3.020775488193558,1.0413926851582251
area,3.0211892990699383,1.0413926851582251
author,3.021602716028242,1.0413926851582251
bands,3.02201573981772,1.0413926851582251
based,3.0224283711854865,1.0413926851582251
beaten,3.022840610876528,1.0413926851582251
brain,3.0232524596337114,1.0413926851582251
cases,3.0236639181977933,1.0413926851582251
cast,3.024074987307426,1.0413926851582251
commercial,3.024485667699167,1.0413926851582251
community,3.024895960107485,1.0413926851582251
complete,3.0253058652647704,1.0413926851582251
concerned,3.025715383901341,1.0413926851582251
crash,3.0261245167454502,1.0413926851582251
disappointed,3.0265332645232967,1.0413926851582251
doctors,3.0269416279590295,1.0413926851582251
dominant,3.0273496077747564,1.0413926851582251
eat,3.0277572046905536,1.0413926851582251
eidarous,3.0281644194244697,1.0413926851582251
estate,3.0285712526925375,1.0413926851582251
expressed,3.028977705208778,1.0413926851582251
famous,3.0293837776852097,1.0413926851582251
fan,3.029789470831856,1.0413926851582251
fellow,3.030194785356751,1.0413926851582251
fingerprints,3.030599721965951,1.0413926851582251
floor,3.0310042813635367,1.0413926851582251
floyd,3.031408464251624,1.0413926851582251
france,3.0318122713303706,1.0413926851582251
gagged,3.0322157032979815,1.0413926851582251
hacked,3.03261876085072,1.0413926851582251
hands,3.0330214446829107,1.0413926851582251
hard,3.03342375548695,1.0413926851582251
heads,3.03382569395331,1.0413926851582251
heart,3.0342272607705505,1.0413926851582251
hundreds,3.0346284566253203,1.0413926851582251
kensit,3.0350292822023683,1.0413926851582251
lee,3.0354297381845483,1.0413926851582251
lucy,3.035829825252828,1.0413926851582251
mark,3.0362295440862948,1.0413926851582251
marriage,3.036628895362161,1.0413926851582251
menace,3.037027879755775,1.0413926851582251
moved,3.037426497940624,1.0413926851582251
national,3.037824750588342,1.0413926851582251
nose,3.0382226383687185,1.0413926851582251
opening,3.038620161949703,1.0413926851582251
owen,3.039017321997412,1.0413926851582251
pal,3.0394141191761372,1.0413926851582251
park,3.0398105541483504,1.0413926851582251
phantom,3.0402066275747113,1.0413926851582251
phone,3.040602340114073,1.0413926851582251
planned,3.0409976924234905,1.0413926851582251
poaching,3.041392685158225,1.0413926851582251
pop,3.041787318971752,1.0413926851582251
possible,3.042181594515766,1.0413926851582251
premier,3.0425755124401905,1.0413926851582251
pressure,3.0429690733931802,1.0413926851582251
prince,3.0433622780211294,1.0413926851582251
probably,3.0437551269686796,1.0413926851582251
produce,3.044147620878723,1.0413926851582251
production,3.044539760392411,1.0413926851582251
psychiatric,3.04493154614916,1.0413926851582251
raised,3.0453229787866576,1.0413926851582251
raped,3.0457140589408676,1.0413926851582251
received,3.0461047872460387,1.0413926851582251
rival,3.0464951643347082,1.0413926851582251
robert,3.04688519083771,1.0413926851582251
sad,3.0472748673841794,1.0413926851582251
savings,3.04766419460156,1.0413926851582251
seeing,3.048053173115609,1.0413926851582251
shotgun,3.0484418035504044,1.0413926851582251
sold,3.04883008652835,1.0413926851582251
songs,3.0492180226701815,1.0413926851582251
stand,3.049605612594973,1.0413926851582251
straight,3.0499928569201424,1.0413926851582251
strip,3.050379756261458,1.0413926851582251
struggled,3.0507663112330423,1.0413926851582251
stunning,3.0511525224473814,1.0413926851582251
sympathy,3.0515383905153275,1.0413926851582251
team,3.0519239160461065,1.0413926851582251
tears,3.0523090996473234,1.0413926851582251
terms,3.052693941924968,1.0413926851582251
throwing,3.0530784434834195,1.0413926851582251
tony,3.053462604925455,1.0413926851582251
truro,3.0538464268522527,1.0413926851582251
trust,3.0542299098633974,1.0413926851582251
view,3.0546130545568877,1.0413926851582251
wish,3.0549958615291417,1.0413926851582251
words,3.055378331375,1.0413926851582251
worker,3.0557604646877348,1.0413926851582251
abusing,3.056142262059052,1.0
action,3.0565237240791006,1.0
aid,3.0569048513364727,1.0
america,3.0572856444182146,1.0
anthony,3.0576661039098294,1.0
argument,3.0580462303952816,1.0
arms,3.058426024457005,1.0
arrangements,3.0588054866759067,1.0
arrest,3.059184617631371,1.0
assaulting,3.0595634179012676,1.0
assaults,3.059941888061955,1.0
bad,3.060320028688285,1.0
bary,3.060697840353612,1.0
beat,3.0610753236297916,1.0
beautiful,3.061452479087193,1.0
beeb,3.061829307294699,1.0
bin,3.0622058088197126,1.0
blow,3.062581984228163,1.0
blows,3.0629578340845103,1.0
boat,3.0633333589517497,1.0
box,3.0637085593914173,1.0
breasts,3.064083435963596,1.0
claiming,3.0644579892269186,1.0
claims,3.064832219738574,1.0
clearly,3.065206128054312,1.0
clothing,3.0655797147284485,1.0
cold,3.06595298031387,1.0
complex,3.0663259253620376,1.0
convictions,3.0666985504229953,1.0
cushman,3.0670708560453703,1.0
debut,3.0674428427763805,1.0
decide,3.0678145111618402,1.0
dressed,3.0681858617461617,1.0
drive,3.068556895072363,1.0
driven,3.068927611682072,1.0
england,3.0692980121155293,1.0
eu,3.0696680969115957,1.0
ex,3.070037866607755,1.0
exclusive,3.0704073217401198,1.0
fears,3.0707764628434346,1.0
fianc,3.0711452904510828,1.0
filming,3.071513805095089,1.0
further,3.0718820073061255,1.0
getting,3.072249897613515,1.0
giving,3.0726174765452368,1.0
guidance,3.0729847446279304,1.0
hand,3.073351702386901,1.0
heavily,3.0737183503461227,1.0
heritage,3.074084689028244,1.0
idea,3.074450718954591,1.0
image,3.074816440645175,1.0
issued,3.0751818546186915,1.0
knives,3.0755469613925306,1.0
knocked,3.0759117614827773,1.0
les,3.076276255404218,1.0
linked,3.076640443670342,1.0
lots,3.0770043267933502,1.0
marks,3.0773679052841563,1.0
meant,3.077731179652392,1.0
meeting,3.0780941504064105,1.0
mick,3.0784568180532927,1.0
middle,3.0788191830988487,1.0
minute,3.0791812460476247,1.0
needed,3.079543007402906,1.0
needs,3.079904467666721,1.0
nottingham,3.0802656273398448,1.0
november,3.0806264869218056,1.0
obsession,3.080987046910887,1.0
opened,3.0813473078041325,1.0
overnight,3.081707270097349,1.0
oz,3.082066934285113,1.0
physically,3.0824263008607717,1.0
picked,3.0827853703164503,1.0
pierce,3.0831441431430524,1.0
portland,3.0835026198302673,1.0
ravi,3.083860800866573,1.0
recording,3.0842186867392387,1.0
red,3.084576277934331,1.0
release,3.084933574936716,1.0
remember,3.085290578230065,1.0
remorse,3.0856472882968564,1.0
repeated,3.0860037056183818,1.0
returning,3.0863598306747484,1.0
river,3.0867156639448825,1.0
robbery,3.0870712059065353,1.0
rogers,3.0874264570362855,1.0
sat,3.087781417809542,1.0
screaming,3.0881360887005513,1.0
sean,3.0884904701823963,1.0
sell,3.088844562727004,1.0
senior,3.089198366805149,1.0
sheridans,3.089551882886454,1.0
shouted,3.089905111439398,1.0
sick,3.090258052931316,1.0
sid,3.090610707828407,1.0
solicitor,3.0909630765957314,1.0
songwriter,3.091315159697223,1.0
source,3.0916669575956846,1.0
sports,3.092018470752797,1.0
spot,3.0923696996291206,1.0
starring,3.0927206446840994,1.0
stay,3.0930713063760633,1.0
teenager,3.093421685162235,1.0
tested,3.09377178149873,1.0
third,3.0941215958405612,1.0
threatened,3.094471128641645,1.0
train,3.0948203803548,1.0
treatment,3.095169351431755,1.0
unable,3.095518042323151,1.0
unveiled,3.0958664534785427,1.0
upwell,3.0962145853464054,1.0
venue,3.0965624383741357,1.0
visit,3.0969100130080562,1.0
visited,3.09725730969342,1.0
wearing,3.097604328874411,1.0
welcomed,3.09795107099415,1.0
window,3.0982975364946976,1.0
wore,3.098643725817057,1.0
writer,3.0989896394011773,1.0
yet,3.0993352776859577,1.0
younger,3.09968064110925,1.0
actual,3.1000257301078626,0.9542425094393249
ali,3.100370545117563,0.9542425094393249
allowed,3.1007150865730817,0.9542425094393249
amphetamines,3.1010593549081156,0.9542425094393249
ankles,3.101403350555331,0.9542425094393249
apart,3.1017470739463664,0.9542425094393249
australian,3.1020905255118367,0.9542425094393249
aware,3.1024337056813365,0.9542425094393249
beach,3.1027766148834415,0.9542425094393249
beyond,3.1031192535457137,0.9542425094393249
blofeld,3.103461622094705,0.9542425094393249
bloodstained,3.103803720955957,0.9542425094393249
bramble,3.104145550554008,0.9542425094393249
breathing,3.104487111312395,0.9542425094393249
building,3.1048284036536553,0.9542425094393249
campaign,3.1051694279993316,0.9542425094393249
celebrities,3.1055101847699738,0.9542425094393249
chris,3.1058506743851435,0.9542425094393249
christian,3.1061908972634154,0.9542425094393249
classic,3.1065308538223815,0.9542425094393249
college,3.106870544478654,0.9542425094393249
comes,3.1072099696478683,0.9542425094393249
commitment,3.1075491297446862,0.9542425094393249
concern,3.1078880251827985,0.9542425094393249
constable,3.1082266563749283,0.9542425094393249
craig,3.1085650237328344,0.9542425094393249
criminal,3.1089031276673134,0.9542425094393249
criteria,3.109240968588203,0.9542425094393249
damage,3.1095785469043866,0.9542425094393249
darren,3.1099158630237933,0.9542425094393249
daughters,3.110252917353403,0.9542425094393249
dawn,3.110589710299249,0.9542425094393249
dawson,3.1109262422664203,0.9542425094393249
deep,3.1112625136590655,0.9542425094393249
defence,3.111598524880394,0.9542425094393249
defending,3.1119342763326814,0.9542425094393249
details,3.1122697684172707,0.9542425094393249
dinosaurs,3.1126050015345745,0.9542425094393249
dirty,3.11293997608408,0.9542425094393249
dr,3.1132746924643504,0.9542425094393249
dream,3.1136091510730277,0.9542425094393249
effects,3.113943352306837,0.9542425094393249
emerged,3.1142772965615864,0.9542425094393249
enjoyed,3.114610984232173,0.9542425094393249
episodes,3.1149444157125847,0.9542425094393249
event,3.1152775913959014,0.9542425094393249
ewan,3.1156105116742996,0.9542425094393249
exeter,3.115943176939055,0.9542425094393249
featuring,3.116275587580544,0.9542425094393249
figure,3.1166077439882485,0.9542425094393249
firm,3.116939646550756,0.9542425094393249
florida,3.1172712956557644,0.9542425094393249
follow,3.117602691690084,0.9542425094393249
fracture,3.1179338350396413,0.9542425094393249
gardens,3.118264726089479,0.9542425094393249
grant,3.118595365223762,0.9542425094393249
hampton,3.1189257528257768,0.9542425094393249
hits,3.1192558892779365,0.9542425094393249
janet,3.119585774961784,0.9542425094393249
jedi,3.119915410257991,0.9542425094393249
joke,3.1202447955463652,0.9542425094393249
joked,3.12057393120585,0.9542425094393249
keynes,3.1209028176145273,0.9542425094393249
lack,3.1212314551496214,0.9542425094393249
laughed,3.1215598441875008,0.9542425094393249
lay,3.121887985103681,0.9542425094393249
lb,3.1222158782728267,0.9542425094393249
leslie,3.1225435240687545,0.9542425094393249
liz,3.1228709228644354,0.9542425094393249
lying,3.1231980750319988,0.9542425094393249
makes,3.123524980942732,0.9542425094393249
mansion,3.123851640967086,0.9542425094393249
master,3.124178055474675,0.9542425094393249
mathews,3.1245042248342823,0.9542425094393249
milton,3.1248301494138593,0.9542425094393249
mind,3.12515582958053,0.9542425094393249
modern,3.125481265700594,0.9542425094393249
naomi,3.125806458139527,0.9542425094393249
natalie,3.1261314072619846,0.9542425094393249
netaid,3.1264561134318045,0.9542425094393249
norwich,3.126780577012009,0.9542425094393249
nurse,3.1271047983648077,0.9542425094393249
often,3.127428777851599,0.9542425094393249
parkinson,3.1277525158329733,0.9542425094393249
partly,3.1280760126687155,0.9542425094393249
passed,3.1283992687178066,0.9542425094393249
placed,3.128722284338427,0.9542425094393249
plea,3.1290450598879582,0.9542425094393249
popular,3.1293675957229854,0.9542425094393249
practice,3.129689892199301,0.9542425094393249
press,3.1300119496719043,0.9542425094393249
producer,3.130333768495006,0.9542425094393249
prosecutor,3.130655349022031,0.9542425094393249
pub,3.130976691605617,0.9542425094393249
putting,3.131297796597623,0.9542425094393249
quality,3.1316186643491255,0.9542425094393249
reach,3.1319392952104246,0.9542425094393249
reason,3.1322596895310446,0.9542425094393249
removed,3.132579847659737,0.9542425094393249
replied,3.132899769944483,0.9542425094393249
residents,3.1332194567324945,0.9542425094393249
review,3.1335389083702174,0.9542425094393249
roy,3.133858125203335,0.9542425094393249
rule,3.1341771075767664,0.9542425094393249
sale,3.1344958558346736,0.9542425094393249
satisfy,3.13481437032046,0.9542425094393249
screened,3.1351326513767748,0.9542425094393249
sexually,3.1354506993455136,0.9542425094393249
short,3.1357685145678222,0.9542425094393249
shouting,3.1360860973840974,0.9542425094393249
singing,3.13640344813399,0.9542425094393249
sitcom,3.1367205671564067,0.9542425094393249
sole,3.1370374547895126,0.9542425094393249
spend,3.137354111370733,0.9542425094393249
state,3.137670537236755,0.9542425094393249
stephen,3.137986732723532,0.9542425094393249
stolen,3.1383026981662816,0.9542425094393249
stop,3.1386184338994925,0.9542425094393249
strong,3.1389339402569236,0.9542425094393249
sure,3.139249217571607,0.9542425094393249
talking,3.13956426617585,0.9542425094393249
tell,3.1398790864012365,0.9542425094393249
ticket,3.140193678578631,0.9542425094393249
tomorrow,3.1405080430381798,0.9542425094393249
towards,3.1408221801093106,0.9542425094393249
twice,3.141136090120739,0.9542425094393249
tyson,3.1414497734004674,0.9542425094393249
video,3.141763230275788,0.9542425094393249
voice,3.1420764610732848,0.9542425094393249
worried,3.142389466118836,0.9542425094393249
worth,3.1427022457376155,0.9542425094393249
wright,3.143014800254095,0.9542425094393249
york,3.143327129992046,0.9542425094393249
aaron,3.1436392352745433,0.9030899869919435
accident,3.1439511164239633,0.9030899869919435
acquitted,3.144262773761991,0.9030899869919435
acted,3.144574207609616,0.9030899869919435
acts,3.144885418287142,0.9030899869919435
actually,3.1451964061141817,0.9030899869919435
agent,3.1455071714096627,0.9030899869919435
alden,3.1458177144918276,0.9030899869919435
amazing,3.146128035678238,0.9030899869919435
amid,3.1464381352857744,0.9030899869919435
angie,3.14674801363064,0.9030899869919435
arrival,3.1470576710283598,0.9030899869919435
atlantic,3.1473671077937864,0.9030899869919435
aylett,3.1476763242410986,0.9030899869919435
belief,3.147985320683805,0.9030899869919435
bet,3.1482940974347455,0.9030899869919435
bigger,3.1486026548060932,0.9030899869919435
blonde,3.1489109931093564,0.9030899869919435
bondi,3.1492191126553797,0.9030899869919435
bought,3.149527013754348,0.9030899869919435
broken,3.149834696715785,0.9030899869919435
bucks,3.1501421618485588,0.9030899869919435
burstein,3.150449409460881,0.9030899869919435
caroline,3.150756439860309,0.9030899869919435
cashcard,3.15106325335375,0.9030899869919435
caught,3.1513698502474603,0.9030899869919435
certainly,3.151676230847048,0.9030899869919435
charlotte,3.151982395457474,0.9030899869919435
cheap,3.1522883443830563,0.9030899869919435
chemical,3.15259407792747,0.9030899869919435
chiefs,3.1528995963937474,0.9030899869919435
chisel,3.153204900084284,0.9030899869919435
chronically,3.1535099893008374,0.9030899869919435
cinema,3.153814864344529,0.9030899869919435
classics,3.154119525515847,0.9030899869919435
colleagues,3.154423973114647,0.9030899869919435
comment,3.1547282074401557,0.9030899869919435
compensation,3.1550322287909704,0.9030899869919435
competitive,3.155336037465062,0.9030899869919435
conduct,3.1556396337597765,0.9030899869919435
continued,3.1559430179718366,0.9030899869919435
conviction,3.1562461903973444,0.9030899869919435
county,3.1565491513317814,0.9030899869919435
criticised,3.156851901070011,0.9030899869919435
cup,3.1571544399062814,0.9030899869919435
cut,3.157456768134226,0.9030899869919435
daily,3.1577588860468637,0.9030899869919435
dave,3.158060793936605,0.9030899869919435
davies,3.1583624920952498,0.9030899869919435
den,3.1586639808139894,0.9030899869919435
denies,3.15896526038341,0.9030899869919435
denise,3.159266331093494,0.9030899869919435
devil,3.1595671932336202,0.9030899869919435
die,3.1598678470925665,0.9030899869919435
dragged,3.160168292958512,0.9030899869919435
drifter,3.1604685311190375,0.9030899869919435
drunken,3.1607685618611283,0.9030899869919435
else,3.1610683854711747,0.9030899869919435
enjoy,3.161368002234975,0.9030899869919435
essex,3.161667412437736,0.9030899869919435
events,3.161966616364075,0.9030899869919435
exactly,3.1622656142980214,0.9030899869919435
excited,3.162564406523019,0.9030899869919435
extradition,3.162862993321926,0.9030899869919435
faced,3.1631613749770184,0.9030899869919435
fall,3.16345955176999,0.9030899869919435
financial,3.163757523981956,0.9030899869919435
fit,3.1640552918934515,0.9030899869919435
fran,3.164352855784437,0.9030899869919435
friendly,3.1646502159342966,0.9030899869919435
gilmour,3.1649473726218416,0.9030899869919435
granada,3.1652443261253107,0.9030899869919435
grave,3.165541076722373,0.9030899869919435
green,3.1658376246901283,0.9030899869919435
hall,3.166133970305109,0.9030899869919435
hear,3.166430113843283,0.9030899869919435
hoping,3.166726055580052,0.9030899869919435
hyam,3.1670217957902564,0.9030899869919435
incentives,3.167317334748176,0.9030899869919435
indecently,3.16761267272753,0.9030899869919435
initial,3.16790781000148,0.9030899869919435
inquiry,3.168202746842631,0.9030899869919435
jack,3.1684974835230326,0.9030899869919435
join,3.1687920203141817,0.9030899869919435
julie,3.1690863574870227,0.9030899869919435
kids,3.1693804953119495,0.9030899869919435
kind,3.1696744340588068,0.9030899869919435
knowing,3.1699681739968923,0.9030899869919435
laden,3.1702617153949575,0.9030899869919435
leader,3.1705550585212086,0.9030899869919435
leading,3.170848203643309,0.9030899869919435
letters,3.1711411510283822,0.9030899869919435
likely,3.171433900943008,0.9030899869919435
linda,3.171726453653231,0.9030899869919435
living,3.1720188094245563,0.9030899869919435
machine,3.172310968521954,0.9030899869919435
magistrate,3.17260293120986,0.9030899869919435
maurice,3.1728946977521764,0.9030899869919435
mcgregor,3.173186268412274,0.9030899869919435
mean,3.1734776434529945,0.9030899869919435
meanwhile,3.17376882313665,0.9030899869919435
memory,3.1740598077250253,0.9030899869919435
mentally,3.1743505974793798,0.9030899869919435
moving,3.1746411926604483,0.9030899869919435
musical,3.1749315935284423,0.9030899869919435
nights,3.1752218003430523,0.9030899869919435
obi,3.1755118133634475,0.9030899869919435
offering,3.1758016328482794,0.9030899869919435
ones,3.1760912590556813,0.9030899869919435
operation,3.1763806922432702,0.9030899869919435
pamela,3.17666993266815,0.9030899869919435
paralysed,3.176958980586908,0.9030899869919435
partner,3.1772478362556233,0.9030899869919435
peanuts,3.1775364999298623,0.9030899869919435
pentney,3.177824971864682,0.9030899869919435
perverted,3.1781132523146316,0.9030899869919435
pleaded,3.178401341533755,0.9030899869919435
policeman,3.17868923977559,0.9030899869919435
post,3.1789769472931693,0.9030899869919435
postman,3.1792644643390253,0.9030899869919435
pounds,3.1795517911651876,0.9030899869919435
power,3.179838928023187,0.9030899869919435
pregnant,3.180125875164054,0.9030899869919435
prepared,3.180412632838324,0.9030899869919435
principal,3.1806992012960347,0.9030899869919435
property,3.1809855807867304,0.9030899869919435
protect,3.1812717715594614,0.9030899869919435
quiz,3.1815577738627865,0.9030899869919435
recorder,3.1818435879447726,0.9030899869919435
repeatedly,3.182129214052998,0.9030899869919435
rhodes,3.182414652434554,0.9030899869919435
rich,3.1826999033360424,0.9030899869919435
robbie,3.182984967003582,0.9030899869919435
rosie,3.1832698436828046,0.9030899869919435
ross,3.1835545336188615,0.9030899869919435
running,3.1838390370564214,0.9030899869919435
scheme,3.184123354239671,0.9030899869919435
schemes,3.1844074854123203,0.9030899869919435
screening,3.184691430817599,0.9030899869919435
self,3.184975190698261,0.9030899869919435
shaking,3.185258765296585,0.9030899869919435
shaw,3.185542154854375,0.9030899869919435
shot,3.185825359612962,0.9030899869919435
showing,3.1861083798132053,0.9030899869919435
sisters,3.186391215695493,0.9030899869919435
site,3.1866738674997452,0.9030899869919435
sitting,3.1869563354654122,0.9030899869919435
situation,3.187238619831479,0.9030899869919435
sixties,3.187520720836463,0.9030899869919435
small,3.1878026387184195,0.9030899869919435
smell,3.188084373714938,0.9030899869919435
snoopy,3.188365926063148,0.9030899869919435
stabbing,3.188647295999717,0.9030899869919435
stadium,3.1889284837608534,0.9030899869919435
starting,3.189209489582306,0.9030899869919435
steps,3.1894903136993675,0.9030899869919435
steve,3.189770956346874,0.9030899869919435
stood,3.190051417759206,0.9030899869919435
tea,3.1903316981702914,0.9030899869919435
throughout,3.190611797813605,0.9030899869919435
upset,3.1908917169221698,0.9030899869919435
use,3.1911714557285586,0.9030899869919435
v,3.1914510144648953,0.9030899869919435
van,3.1917303933628562,0.9030899869919435
veteran,3.1920095926536702,0.9030899869919435
violent,3.1922886125681202,0.9030899869919435
wan,3.1925674533365456,0.9030899869919435
wants,3.192846115188842,0.9030899869919435
warned,3.1931245983544616,0.9030899869919435
winning,3.1934029030624176,0.9030899869919435
wisley,3.1936810295412816,0.9030899869919435
word,3.193958978019187,0.9030899869919435
workers,3.1942367487238292,0.9030899869919435
write,3.194514341882467,0.9030899869919435
youth,3.1947917577219247,0.9030899869919435
yvonne,3.1950689964685903,0.9030899869919435
abused,3.1953460583484197,0.8450980400142568
abusive,3.1956229435869368,0.8450980400142568
accessory,3.1958996524092336,0.8450980400142568
accommodation,3.1961761850399735,0.8450980400142568
actors,3.196452541703389,0.8450980400142568
adrian,3.196728722623287,0.8450980400142568
afterwards,3.1970047280230456,0.8450980400142568
allegations,3.197280558125619,0.8450980400142568
allegedly,3.1975562131535367,0.8450980400142568
angry,3.197831693328903,0.8450980400142568
announcement,3.1981069988734014,0.8450980400142568
appears,3.1983821300082944,0.8450980400142568
appropriate,3.1986570869544226,0.8450980400142568
army,3.198931869932209,0.8450980400142568
ask,3.1992064791616577,0.8450980400142568
atkinson,3.199480914862356,0.8450980400142568
attempted,3.1997551772534747,0.8450980400142568
attended,3.2000292665537704,0.8450980400142568
attention,3.200303182981585,0.8450980400142568
backed,3.2005769267548483,0.8450980400142568
baker,3.2008504980910772,0.8450980400142568
bank,3.2011238972073794,0.8450980400142568
basingstoke,3.2013971243204513,0.8450980400142568
beginning,3.2016701796465816,0.8450980400142568
birds,3.20194306340165,0.8450980400142568
birthday,3.2022157758011316,0.8450980400142568
blobby,3.2024883170600935,0.8450980400142568
blunt,3.2027606873931997,0.8450980400142568
board,3.2030328870147105,0.8450980400142568
boss,3.203304916138483,0.8450980400142568
break,3.2035767749779724,0.8450980400142568
breeder,3.2038484637462346,0.8450980400142568
bringing,3.2041199826559246,0.8450980400142568
butchered,3.2043913319193,0.8450980400142568
callous,3.204662511748219,0.8450980400142568
calls,3.204933522354145,0.8450980400142568
cancer,3.2052043639481447,0.8450980400142568
celebration,3.205475036740891,0.8450980400142568
cells,3.205745540942662,0.8450980400142568
central,3.2060158767633444,0.8450980400142568
centre,3.2062860444124324,0.8450980400142568
circumstances,3.2065560440990297,0.8450980400142568
clarke,3.2068258760318495,0.8450980400142568
completed,3.207095540419218,0.8450980400142568
condition,3.2073650374690716,0.8450980400142568
conditions,3.2076343673889616,0.8450980400142568
confessed,3.2079035303860515,0.8450980400142568
connection,3.2081725266671217,0.8450980400142568
constance,3.208441356438567,0.8450980400142568
continue,3.208710019906401,0.8450980400142568
coogan,3.2089785172762535,0.8450980400142568
copies,3.2092468487533736,0.8450980400142568
cot,3.2095150145426308,0.8450980400142568
cousin,3.209783014848515,0.8450980400142568
created,3.2100508498751372,0.8450980400142568
creation,3.210318519826232,0.8450980400142568
debt,3.2105860249051563,0.8450980400142568
designed,3.210853365314893,0.8450980400142568
designer,3.2111205412580492,0.8450980400142568
dna,3.2113875529368587,0.8450980400142568
dock,3.2116544005531824,0.8450980400142568
dropped,3.2119210843085093,0.8450980400142568
earned,3.2121876044039577,0.8450980400142568
easy,3.212453961040276,0.8450980400142568
either,3.2127201544178425,0.8450980400142568
emigrate,3.212986184736668,0.8450980400142568
emotionally,3.2132520521963968,0.8450980400142568
engaged,3.2135177569963047,0.8450980400142568
erotic,3.2137832993353044,0.8450980400142568
europe,3.2140486794119414,0.8450980400142568
executive,3.2143138974244,0.8450980400142568
families,3.214578953570499,0.8450980400142568
feature,3.214843848047698,0.8450980400142568
fiancee,3.215108581053093,0.8450980400142568
figures,3.215373152783422,0.8450980400142568
formats,3.215637563435062,0.8450980400142568
formed,3.215901813204032,0.8450980400142568
gang,3.216165902285993,0.8450980400142568
garden,3.216429830876251,0.8450980400142568
glasses,3.2166935991697545,0.8450980400142568
grandmother,3.216957207361097,0.8450980400142568
grounds,3.217220655644519,0.8450980400142568
happens,3.2174839442139063,0.8450980400142568
hardly,3.2177470732627937,0.8450980400142568
hasn,3.218010042984363,0.8450980400142568
highest,3.2182728535714475,0.8450980400142568
highlight,3.218535505216528,0.8450980400142568
highlights,3.2187979981117376,0.8450980400142568
hill,3.219060332448861,0.8450980400142568
hockey,3.219322508419337,0.8450980400142568
holds,3.2195845262142546,0.8450980400142568
holiday,3.219846386024361,0.8450980400142568
hunt,3.220108088040055,0.8450980400142568
illegal,3.2203696324513946,0.8450980400142568
imagine,3.220631019448092,0.8450980400142568
imitating,3.2208922492195193,0.8450980400142568
important,3.2211533219547053,0.8450980400142568
innovative,3.2214142378423385,0.8450980400142568
intent,3.2216749970707688,0.8450980400142568
jean,3.2219355998280053,0.8450980400142568
kemp,3.22219604630172,0.8450980400142568
kensington,3.222456336679247,0.8450980400142568
kicked,3.2227164711475833,0.8450980400142568
knows,3.2229764498933915,0.8450980400142568
laurence,3.2232362731029975,0.8450980400142568
lawyer,3.2234959409623944,0.8450980400142568
leeds,3.2237554536572413,0.8450980400142568
legend,3.224014811372864,0.8450980400142568
legs,3.2242740142942576,0.8450980400142568
licence,3.2245330626060857,0.8450980400142568
longer,3.2247919564926817,0.8450980400142568
lorry,3.225050696138049,0.8450980400142568
lottery,3.225309281725863,0.8450980400142568
lucas,3.225567713439471,0.8450980400142568
lucky,3.2258259914618934,0.8450980400142568
magazine,3.226084115975824,0.8450980400142568
managed,3.226342087163631,0.8450980400142568
medical,3.2265999052073573,0.8450980400142568
model,3.2268575702887237,0.8450980400142568
monday,3.2271150825891253,0.8450980400142568
movies,3.2273724422896364,0.8450980400142568
mph,3.227629649571009,0.8450980400142568
myself,3.2278867046136734,0.8450980400142568
names,3.2281436075977417,0.8450980400142568
needing,3.228400358703005,0.8450980400142568
newport,3.2286569581089353,0.8450980400142568
nick,3.228913405994688,0.8450980400142568
odd,3.229169702539101,0.8450980400142568
offered,3.229425847920695,0.8450980400142568
ok,3.229681842317676,0.8450980400142568
opposite,3.229937685907934,0.8450980400142568
organisers,3.230193378869046,0.8450980400142568
owned,3.230448921378274,0.8450980400142568
owner,3.230704313612569,0.8450980400142568
paice,3.230959555748569,0.8450980400142568
pain,3.231214647962601,0.8450980400142568
performance,3.2314695904306814,0.8450980400142568
performer,3.2317243833285163,0.8450980400142568
perfume,3.231979026831504,0.8450980400142568
pity,3.2322335211147335,0.8450980400142568
pointed,3.232487866352986,0.8450980400142568
policy,3.232742062720737,0.8450980400142568
polluting,3.2329961103921536,0.8450980400142568
portman,3.2332500095411003,0.8450980400142568
poverty,3.2335037603411343,0.8450980400142568
previously,3.2337573629655103,0.8450980400142568
pride,3.2340108175871793,0.8450980400142568
primary,3.2342641243787895,0.8450980400142568
producers,3.2345172835126865,0.8450980400142568
purple,3.2347702951609163,0.8450980400142568
question,3.2350231594952237,0.8450980400142568
rape,3.2352758766870524,0.8450980400142568
realised,3.2355284469075487,0.8450980400142568
relieved,3.2357808703275603,0.8450980400142568
ripper,3.236033147117636,0.8450980400142568
round,3.2362852774480286,0.8450980400142568
row,3.236537261488694,0.8450980400142568
rowan,3.2367890994092927,0.8450980400142568
savagery,3.237040791379191,0.8450980400142568
scared,3.237292337567459,0.8450980400142568
scent,3.2375437381428744,0.8450980400142568
secret,3.2377949932739227,0.8450980400142568
session,3.2380461031287955,0.8450980400142568
sessions,3.238297067875394,0.8450980400142568
severely,3.2385478876813276,0.8450980400142568
shared,3.238798562713917,0.8450980400142568
shook,3.2390490931401916,0.8450980400142568
shopping,3.2392994791268923,0.8450980400142568
sides,3.239549720840473,0.8450980400142568
simply,3.2397998184470986,0.8450980400142568
society,3.2400497721126476,0.8450980400142568
